Source,Target,Type,Id,Label,Weight
1014781782045155328,334161563,Directed,483,,2
1014781782045155328,785860478069342209,Directed,484,,1
1014781782045155328,816793572389384192,Directed,485,,1
1014781782045155328,878896900937789440,Directed,486,,1
1014781782045155328,894177293710610434,Directed,487,,1
1014781782045155328,908580919132459008,Directed,488,,1
1014781782045155328,945886639603310592,Directed,489,,1
1014781782045155328,947159724717432839,Directed,490,,1
1014781782045155328,972611156,Directed,491,,1
1014808955581816832,1573617862446563330,Directed,492,,1
1015472308872536064,1574325663426875392,Directed,493,,1
1015472308872536064,1709211023071223808,Directed,494,,1
1015530819262271488,1496197498595069954,Directed,495,,1
1015625533311406080,761324568480878592,Directed,496,,1
1016091062069276673,1709211023071223808,Directed,497,,1
1016291030,1709211023071223808,Directed,498,,3
1016291030,761324568480878592,Directed,499,,1
1016403122929926146,1338550576599195655,Directed,500,,1
1016403122929926146,1478147158859788290,Directed,501,,1
1016403122929926146,1485824444,Directed,502,,1
1016403122929926146,1523746208723972100,Directed,503,,1
1016403122929926146,1568303753115144194,Directed,504,,1
1016403122929926146,1573869416218996741,Directed,505,,1
1016403122929926146,1613903983030026240,Directed,506,,1
1016403122929926146,814864263189843968,Directed,507,,1
1016403122929926146,874330245037527040,Directed,508,,1
1016403122929926146,959740193136881664,Directed,509,,1
1016433137818226689,1407656215799209984,Directed,510,,1
1016433137818226689,1523040177534517250,Directed,511,,1
1016433137818226689,1580237113592774658,Directed,512,,1
1016433137818226689,1592699931541774338,Directed,513,,1
1016433137818226689,1690992391895789568,Directed,514,,1
1016433137818226689,1720399000518410240,Directed,515,,1
1016433137818226689,1754236727827329024,Directed,516,,1
1016433137818226689,1767405320022700033,Directed,517,,1
1016433137818226689,724650385940557828,Directed,518,,1
1016433137818226689,822195144816525312,Directed,519,,1
1016627800789397504,1494236991550115847,Directed,520,,1
1016627800789397504,1538749308169859072,Directed,521,,1
1016627800789397504,1706189297676656640,Directed,522,,1
1016627800789397504,4776838734,Directed,523,,1
1016627800789397504,758692972837961729,Directed,524,,1
1016734760528474112,1719907799428116480,Directed,525,,1
1017101285743562757,1768736555194105856,Directed,526,,1
1017327353230286849,1555647943276896257,Directed,527,,1
1018461560367468544,1490127475241676802,Directed,528,,1
1018555026657239040,1525403188148543488,Directed,529,,1
1018555026657239040,1642814570761969665,Directed,530,,1
1018555026657239040,1647332709327355905,Directed,531,,1
1018555026657239040,1653056632316624896,Directed,532,,1
1018555026657239040,1739450388137291776,Directed,533,,1
1018555026657239040,1754945068589355008,Directed,534,,1
1018597801494831107,1496197498595069954,Directed,535,,1
1019466161732321281,3341492770,Directed,536,,1
1019505950,730244724095754240,Directed,537,,1
1020081490833657863,2721327449,Directed,538,,1
